Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Resource_Index,Effort_Score,Challenge_Index
29,62,3,2,True,8,74,2,1,1,1,2,1,1,3,1,2,1,0,66,4,92,3
32,87,2,3,True,7,71,2,1,0,3,1,0,2,4,1,2,1,0,72,7,119,4
32,96,2,1,True,7,97,1,1,1,1,2,0,2,5,0,2,2,0,73,3,129,4
27,92,3,2,False,6,62,3,1,0,2,3,0,3,4,0,2,1,0,73,5,119,2
26,67,1,2,True,5,62,3,1,0,2,2,0,1,2,0,1,2,0,63,5,93,5
24,72,3,2,True,7,95,2,1,3,1,2,0,1,2,0,3,1,0,69,4,99,2
25,89,1,1,True,6,82,3,1,2,1,2,0,2,6,0,3,1,0,71,3,116,4
17,63,3,2,False,9,53,3,1,1,1,3,0,2,4,0,2,2,0,63,4,81,3
15,92,2,3,True,5,84,2,1,0,3,1,0,3,5,0,1,2,1,69,7,107,4
20,89,3,3,True,10,91,1,1,3,2,2,1,2,3,0,2,2,0,72,6,112,3
19,89,3,1,True,7,64,2,1,2,1,2,0,3,4,1,3,2,1,68,3,110,4
17,64,1,3,False,7,69,2,1,1,2,2,0,1,3,0,1,1,1,62,6,82,4
24,89,1,3,True,6,60,2,1,1,1,2,1,2,2,0,1,1,0,68,5,114,4
26,87,2,2,True,8,82,3,1,1,1,2,0,1,2,0,3,1,0,71,4,114,3
21,93,2,1,True,7,83,1,0,1,3,3,0,2,3,1,1,2,0,67,4,115,5
29,62,1,3,True,7,53,3,1,0,1,2,1,3,3,0,2,2,1,65,5,91,5
13,61,1,2,True,8,84,3,0,1,2,3,0,2,3,1,3,3,0,60,4,75,7
19,75,2,3,True,8,83,3,1,2,3,2,0,2,2,0,1,1,0,68,7,96,3
16,66,1,2,True,9,52,2,1,1,2,1,0,1,3,1,1,1,0,59,5,83,5
9,82,3,2,False,8,78,2,1,0,3,2,0,2,0,0,1,2,1,64,6,91,3
20,97,3,2,True,6,81,3,1,2,1,1,0,2,3,0,1,2,0,71,4,119,3
19,76,3,3,False,4,72,1,1,2,3,2,0,2,2,0,2,2,1,68,7,97,3
29,94,1,2,True,7,95,2,0,2,1,2,0,2,3,1,2,2,0,70,3,125,6
24,60,1,1,False,7,66,2,1,1,2,3,0,2,4,0,2,1,1,62,4,85,4
14,67,2,2,False,10,53,2,1,2,3,2,0,2,3,0,2,1,0,62,6,83,3
31,61,3,2,False,7,84,2,1,2,2,2,1,2,3,0,1,1,0,68,5,94,2
27,73,2,2,False,8,80,1,1,3,2,2,1,1,3,0,1,1,1,68,5,103,3
23,96,2,2,True,8,99,3,1,3,1,1,0,3,4,0,1,1,1,74,4,122,3
19,64,1,2,False,8,62,2,1,0,3,2,0,3,4,1,2,1,0,61,6,83,5
14,84,2,2,True,8,70,2,1,1,1,3,0,2,5,0,2,1,0,67,4,99,3
18,78,2,1,False,6,73,2,1,1,3,3,0,3,2,0,1,2,1,65,5,97,4
27,98,1,2,True,6,93,1,0,5,3,3,0,3,3,0,1,2,1,101,5,130,5
31,65,2,1,True,7,71,2,1,1,1,2,0,2,4,0,1,2,0,65,3,97,4
29,68,2,2,False,4,89,2,1,0,2,2,1,2,4,1,2,1,0,67,5,97,4
17,61,2,3,True,7,58,1,1,2,1,2,0,3,3,1,1,1,1,61,5,80,4
13,77,2,2,False,6,70,2,1,3,2,3,0,2,4,1,1,1,0,64,5,93,4
21,71,3,1,False,7,58,3,1,1,2,3,0,3,3,1,2,3,1,64,4,93,5
9,95,2,2,True,7,97,2,1,1,1,1,0,2,2,0,2,1,0,67,4,105,3
22,84,2,2,True,5,59,2,1,0,3,3,1,3,3,0,2,1,1,69,6,106,3
19,85,3,2,True,9,71,1,1,1,2,3,0,3,2,0,3,2,1,69,5,105,3
17,81,3,2,False,7,54,2,1,4,1,2,0,3,3,0,1,1,1,67,4,102,2
10,64,2,3,False,8,96,2,1,1,2,2,0,2,3,0,1,2,0,62,6,75,4
23,78,1,3,False,7,81,2,1,0,1,2,1,2,1,0,1,1,0,66,5,101,4
17,100,3,2,False,8,98,1,1,0,2,3,0,3,4,0,2,1,0,72,5,117,2
13,93,2,2,True,5,52,1,1,2,2,2,0,3,3,0,2,1,1,67,5,108,3
3,96,3,3,True,9,59,2,1,2,1,2,0,1,3,0,2,2,1,66,5,101,3
20,93,1,1,True,8,69,2,1,2,1,2,0,2,4,0,1,2,0,67,3,115,5
31,64,3,1,True,7,81,1,1,1,2,2,0,3,4,0,1,1,1,67,4,96,2
30,69,2,2,True,7,66,2,1,0,2,1,0,3,4,0,3,1,1,68,5,99,3
17,60,3,2,True,9,86,2,1,0,1,3,0,3,2,0,1,1,0,63,4,77,2
16,72,2,3,False,6,58,1,1,1,2,2,0,1,2,0,1,3,0,62,6,89,5
23,64,3,2,True,5,80,1,1,3,2,3,0,1,2,1,2,2,1,65,5,90,4
14,79,2,2,True,6,70,2,1,1,1,2,0,3,6,0,2,2,0,65,4,94,4
22,87,2,3,True,7,75,2,1,0,2,3,0,3,2,1,2,1,1,70,6,109,4
25,95,1,2,False,7,78,2,1,7,1,2,0,3,4,0,1,1,0,73,4,127,4
27,90,3,2,True,9,53,2,1,1,2,3,0,3,2,0,3,1,1,73,5,118,2
19,98,2,1,True,6,96,2,0,2,1,2,1,1,2,0,1,2,0,68,2,119,4
19,62,2,1,False,6,89,3,1,3,2,2,0,3,1,0,1,2,0,63,4,84,4
15,60,2,1,True,5,72,3,1,2,3,3,0,3,2,0,1,1,0,62,5,77,3
15,86,3,2,True,8,77,2,1,0,2,2,0,3,3,0,3,1,0,69,5,101,2
19,72,2,3,False,5,52,2,1,2,2,2,0,2,3,0,3,1,0,66,6,93,3
22,70,2,3,True,8,75,3,1,0,2,2,1,3,3,0,3,1,0,68,6,92,3
25,73,3,2,True,6,71,1,1,0,1,2,1,3,3,0,2,3,1,67,4,98,4
15,71,3,3,True,6,69,1,1,2,1,3,1,1,4,0,2,1,1,65,5,88,2
29,80,1,2,True,10,91,3,0,1,3,2,0,3,3,0,2,2,0,70,5,110,5
18,78,1,2,True,9,59,3,0,0,3,3,1,3,1,0,1,2,1,64,5,96,5
20,80,1,1,True,7,59,3,1,2,2,3,1,2,3,0,1,2,0,65,4,102,5
16,87,2,2,False,5,76,3,1,1,1,3,1,2,2,0,3,3,1,67,4,104,5
5,75,2,1,True,10,84,2,1,0,3,2,1,2,4,0,3,2,1,62,5,80,4
25,70,2,2,True,7,51,3,1,3,1,2,0,3,4,0,1,2,0,66,4,98,4
24,67,3,3,True,7,77,1,1,0,3,2,0,3,2,0,2,1,1,68,7,91,2
18,74,2,1,False,8,65,3,1,0,2,3,0,3,4,0,2,2,1,64,4,92,4
20,90,3,1,False,4,88,2,1,3,1,2,0,1,3,0,1,2,0,69,3,113,3
23,90,2,2,True,6,73,1,0,1,3,2,1,3,2,0,1,1,1,69,5,114,3
11,87,2,2,True,7,92,2,1,1,2,2,0,3,5,0,1,2,1,67,5,99,4
17,69,2,2,True,7,70,1,1,0,1,3,0,2,3,1,2,2,0,61,4,86,5
25,84,3,2,True,5,91,1,1,1,2,2,0,3,4,1,3,2,1,70,5,110,4
12,83,1,2,True,7,86,1,1,1,3,2,0,1,4,0,2,1,1,65,6,96,4
22,79,2,2,True,7,91,1,1,0,1,2,0,3,4,1,2,2,0,66,4,101,5
12,82,1,2,True,10,91,2,1,3,1,2,0,1,3,0,3,1,0,66,4,97,4
23,80,2,3,True,9,74,2,1,4,2,2,0,1,3,0,1,2,0,69,6,107,4
20,83,2,2,True,7,68,3,1,1,2,2,0,3,1,0,1,1,1,67,5,104,3
10,89,3,3,True,7,88,2,1,2,3,2,1,3,2,0,3,1,1,71,7,101,2
27,64,3,3,True,9,68,3,1,1,1,3,1,2,4,0,1,1,0,68,5,92,2
16,90,2,2,False,7,54,3,0,2,2,2,0,3,3,0,1,1,1,67,4,108,3
15,65,3,2,False,5,93,1,1,2,1,2,0,2,4,1,1,1,1,63,4,82,3
21,63,2,2,False,10,70,1,1,1,3,3,1,3,2,0,2,1,1,64,6,85,3
27,99,3,2,True,6,57,2,1,3,1,2,0,2,3,0,2,2,0,73,4,129,3
14,98,2,2,True,10,82,3,1,1,1,2,1,3,3,0,1,2,0,69,4,113,4
20,62,3,1,False,8,94,3,1,1,2,2,0,3,3,0,1,1,1,65,4,83,2
23,78,3,1,True,6,93,2,1,0,2,3,1,3,5,0,3,1,0,70,4,101,2
24,67,3,2,True,4,78,1,1,1,1,3,0,3,2,0,1,1,1,67,4,92,2
21,79,2,1,True,8,54,3,1,3,1,2,0,3,3,0,3,2,1,67,3,103,4
18,93,2,3,True,5,85,2,1,0,1,2,0,3,3,0,1,1,0,70,5,111,3
15,98,3,1,False,8,80,1,0,2,3,3,0,1,2,0,3,1,1,69,4,115,2
21,85,3,2,False,10,61,3,1,2,2,2,0,2,2,1,1,1,0,68,5,108,3
14,74,2,3,False,5,95,3,1,1,1,3,0,3,3,1,2,1,0,66,5,89,4
2,84,1,3,False,8,54,1,1,3,1,1,0,3,4,0,1,1,0,62,5,89,4
23,72,2,2,True,6,69,1,1,2,3,2,0,3,4,0,1,1,0,67,6,97,3
25,96,2,1,True,9,55,3,1,2,2,3,0,2,4,0,1,2,0,71,4,123,4
6,95,3,2,True,7,96,2,1,4,1,2,0,2,2,0,1,2,1,68,4,105,3
14,82,3,2,True,7,52,3,1,3,1,2,0,1,2,0,1,1,1,66,4,99,2
24,73,1,2,True,9,71,3,1,0,1,2,0,2,3,0,1,2,0,64,4,97,5
32,72,3,2,True,8,93,1,1,1,1,2,1,2,4,0,3,1,1,71,4,105,2
20,61,1,1,True,6,63,2,1,1,2,3,0,3,4,0,2,3,0,61,4,82,6
16,93,2,3,False,10,55,2,0,2,1,2,0,2,2,0,2,1,0,67,4,111,3
19,78,2,1,True,5,56,1,1,3,3,2,0,2,4,0,2,2,1,65,5,100,4
28,73,3,2,True,7,70,1,0,0,1,2,1,1,6,0,2,2,1,66,3,101,3
16,79,3,3,True,6,71,2,1,2,1,3,0,2,4,0,1,1,1,68,5,97,2
15,93,2,2,False,5,86,2,1,0,1,2,0,2,2,0,2,3,0,66,4,108,5
17,65,2,2,False,5,62,2,1,2,2,2,0,3,4,0,1,1,1,63,5,84,3
14,94,1,1,True,7,85,1,1,1,3,2,0,2,3,0,1,2,1,66,5,109,5
21,96,2,3,False,8,100,2,1,1,3,2,1,3,2,0,2,1,1,73,7,118,3
30,98,2,1,True,9,93,2,1,1,1,1,1,3,3,0,1,1,0,88,3,129,3
22,76,2,2,False,9,82,3,1,0,2,3,1,2,4,0,1,1,0,67,5,98,3
18,69,3,3,True,7,97,2,1,2,2,2,0,3,2,0,2,1,1,69,6,89,2
18,75,2,1,True,6,100,3,1,2,1,2,0,3,3,0,1,1,1,67,3,95,3
11,73,2,3,True,9,79,2,1,1,1,3,0,2,2,0,1,1,0,64,5,85,3
25,67,2,3,True,6,64,2,0,0,1,2,0,2,2,0,1,2,0,64,4,92,4
20,84,1,2,False,5,96,1,1,1,1,2,0,1,2,0,1,1,0,65,4,105,4
19,79,2,2,False,8,92,3,1,1,2,3,0,3,2,0,1,1,0,68,5,99,3
39,95,2,3,True,9,54,3,1,2,2,2,1,3,3,0,1,2,0,77,6,136,4
22,61,2,2,True,6,97,3,1,0,1,3,0,1,2,1,1,1,0,63,4,83,4
15,86,3,3,True,10,68,2,1,0,3,2,0,2,5,0,2,1,0,69,7,101,2
17,91,2,2,True,8,66,2,1,3,2,1,0,3,2,0,2,1,0,69,5,111,3
27,90,2,1,False,8,67,2,1,2,2,2,0,1,3,0,3,1,0,70,4,119,3
21,95,3,2,True,6,66,3,1,1,2,3,0,3,4,0,2,1,0,73,5,117,2
11,89,2,1,True,9,76,2,1,1,2,3,0,2,3,0,3,3,0,66,4,101,5
26,97,2,1,False,5,79,3,1,2,1,1,1,3,3,0,1,1,1,71,3,125,3
16,73,2,1,True,6,71,2,1,2,3,3,0,3,5,0,2,1,0,66,5,91,3
31,80,2,2,True,6,71,3,1,2,1,3,0,2,3,0,1,1,1,71,4,113,3
26,61,2,1,True,5,87,2,1,3,3,3,0,3,2,1,1,1,0,66,5,90,4
17,60,2,3,True,8,50,3,1,0,1,3,0,3,4,0,1,1,1,63,5,77,3
28,70,3,3,True,8,97,2,1,5,1,1,0,1,5,1,1,1,0,70,5,103,3
20,64,3,2,True,8,86,2,1,1,2,2,0,2,2,0,3,1,0,66,5,85,2
25,70,2,2,False,7,85,2,1,1,2,2,0,1,4,0,1,1,0,66,5,96,3
23,67,2,2,False,8,71,3,1,2,2,2,0,2,4,0,2,2,1,66,5,92,4
15,61,2,2,False,7,98,2,1,1,2,2,0,2,3,0,1,1,0,62,5,77,3
16,96,2,2,False,6,50,3,1,1,2,3,0,3,3,0,2,1,0,69,5,113,3
26,60,1,3,True,6,54,1,1,1,1,2,1,3,1,0,3,2,0,63,5,87,5
18,89,2,1,True,4,90,1,1,1,3,2,0,3,2,1,3,1,1,68,5,108,4
18,66,2,3,False,9,87,2,1,1,2,1,1,3,3,0,1,2,0,64,6,85,4
14,96,1,3,True,9,64,3,1,2,1,3,0,2,3,0,3,2,0,69,5,112,5
23,96,1,2,True,10,80,1,1,3,1,3,0,3,3,0,1,1,0,71,4,122,4
32,86,2,2,True,6,77,2,0,2,2,1,1,1,4,0,1,1,0,71,4,120,3
14,87,2,2,False,6,76,2,1,1,1,2,1,3,4,0,2,3,1,66,4,102,5
20,60,2,2,True,4,80,1,1,2,3,2,1,3,3,1,2,2,0,63,6,82,5
28,99,1,2,True,8,100,1,1,0,2,2,0,3,2,0,1,3,0,72,5,127,6
20,95,2,2,True,8,99,1,0,1,1,2,1,2,3,0,2,1,1,70,3,116,3
23,96,2,1,False,9,99,2,1,0,3,2,1,2,2,0,2,1,1,71,5,119,3
14,86,1,1,True,6,77,2,1,3,3,2,1,2,3,0,1,3,0,65,5,103,6
23,74,2,1,True,8,66,1,1,0,3,2,0,1,4,0,3,1,1,65,5,97,3
19,96,1,2,False,6,78,3,1,1,1,1,0,3,2,0,1,3,0,67,4,116,6
26,72,3,2,False,9,81,3,1,0,2,3,0,2,3,0,1,1,0,68,5,98,2
27,83,2,2,True,8,66,2,1,3,2,2,0,3,4,0,2,3,1,70,5,113,5
36,64,2,2,True,5,82,2,1,2,2,3,1,3,2,0,1,1,1,70,5,102,3
23,97,1,3,True,7,81,1,1,2,2,3,0,2,3,0,1,1,0,72,6,122,4
22,66,2,3,False,4,95,2,1,1,1,1,0,2,5,0,2,2,0,65,5,89,4
21,69,2,2,True,5,62,3,1,2,1,2,0,3,3,0,1,1,0,65,4,92,3
18,82,3,2,True,5,85,3,1,3,2,3,1,2,4,0,3,1,0,71,5,103,2
22,91,3,3,True,6,73,1,1,3,3,2,0,3,4,0,3,1,0,74,7,116,2
18,85,1,2,False,7,56,1,1,0,1,2,1,3,4,0,1,2,0,64,4,103,5
21,69,2,2,False,7,66,3,1,1,2,2,1,2,4,0,1,3,1,64,5,91,5
28,60,2,3,True,7,53,1,1,3,1,2,1,2,3,0,1,1,1,65,5,91,3
14,90,1,2,True,7,66,2,1,1,2,2,0,2,5,0,2,1,0,67,5,105,4
27,99,3,2,False,7,53,1,1,2,1,3,0,2,3,0,2,1,0,73,4,128,2
28,92,1,3,False,5,96,3,1,1,2,1,0,2,3,0,2,2,0,72,6,121,5
19,78,2,2,False,7,55,1,1,0,2,2,0,3,3,0,2,1,0,65,5,97,3
7,96,2,3,False,9,91,2,1,0,1,2,0,2,4,0,2,1,0,67,5,103,3
16,76,2,2,True,7,95,1,1,2,2,2,0,1,3,0,1,1,1,66,5,94,3
28,81,3,2,True,8,73,1,1,0,2,3,0,1,3,0,3,1,0,70,5,109,2
20,79,3,2,False,8,53,2,1,2,2,2,1,2,3,0,1,2,1,66,5,101,3
14,78,3,3,True,8,80,1,1,1,2,2,0,2,1,0,1,1,1,66,6,93,2
17,91,2,1,True,7,62,1,1,3,3,2,0,1,3,0,3,1,0,68,5,111,3
25,81,1,2,True,8,59,1,1,3,1,2,0,3,4,0,2,1,0,68,4,109,4
23,73,3,3,False,8,78,1,1,0,3,2,0,2,4,0,1,2,1,67,7,96,3
19,70,3,2,True,8,68,3,0,1,1,2,0,3,3,0,2,1,1,65,3,90,2
18,62,2,1,True,8,87,2,1,4,1,2,0,3,4,0,2,1,1,64,3,84,3
18,83,3,2,False,5,80,3,1,1,3,3,0,3,2,0,2,1,0,70,6,102,2
14,69,1,2,False,5,91,2,1,0,3,2,0,3,3,0,2,2,0,63,6,83,5
30,66,2,3,False,6,53,1,0,2,1,2,0,3,2,0,1,1,0,65,4,98,3
18,86,1,2,True,9,62,2,1,4,2,2,0,1,2,1,3,1,1,67,5,108,5
27,87,2,2,True,7,78,1,1,3,1,2,1,1,5,0,1,1,1,71,4,117,3
29,90,3,2,True,7,94,2,1,1,1,1,1,2,4,0,1,1,1,73,4,120,2
26,80,2,2,False,4,91,1,1,1,1,2,1,2,3,0,1,3,0,67,4,107,5
17,96,3,2,True,7,84,2,1,2,1,3,1,3,3,0,2,1,1,72,4,115,2
22,97,2,2,False,7,79,3,1,2,2,3,0,3,0,0,1,3,0,71,5,121,5
20,92,2,3,True,4,82,3,1,0,2,2,0,2,4,0,3,1,0,72,6,112,3
15,85,3,3,True,7,61,2,1,1,2,3,0,1,3,0,1,1,0,68,6,101,2
22,72,1,1,True,5,80,2,1,2,1,3,0,2,3,0,2,1,1,65,3,96,4
13,99,3,2,False,6,75,1,1,1,2,2,0,3,4,1,2,3,1,68,5,113,5
27,71,2,1,False,8,69,2,1,1,3,2,0,3,4,0,2,1,0,67,5,99,3
17,68,2,2,False,7,94,3,1,1,3,2,1,2,4,0,2,2,1,66,6,86,4
21,78,2,1,True,6,91,2,1,0,2,1,1,2,1,1,1,1,0,64,4,99,4
22,62,3,2,False,6,54,2,1,3,1,2,1,2,3,0,3,1,0,65,4,87,2
18,99,2,2,False,6,99,2,1,0,1,2,0,2,3,0,1,2,0,69,4,117,4
24,84,2,2,True,7,61,2,1,2,2,2,0,3,2,0,1,3,0,68,5,110,5
17,82,3,3,False,5,61,2,1,3,2,2,0,2,4,0,3,1,0,69,6,102,2
25,86,2,2,True,9,97,1,1,1,3,2,1,2,3,0,1,2,0,70,6,112,4
12,80,3,2,False,5,72,2,1,1,3,2,1,3,4,1,1,1,1,65,6,93,3
21,61,2,2,False,4,90,1,1,2,2,1,0,2,3,0,1,1,0,63,5,84,3
32,84,1,2,True,8,64,2,1,1,1,3,1,3,3,0,2,1,1,71,4,117,4
14,89,2,3,True,6,94,1,1,0,1,2,1,2,2,0,3,1,0,68,5,103,3
16,77,2,2,True,7,92,3,1,5,1,3,0,3,3,0,3,1,1,70,4,98,3
23,90,2,3,True,8,76,3,1,2,2,1,0,3,3,0,1,1,1,72,6,115,3
21,69,2,2,True,6,85,2,1,3,1,1,0,2,1,0,2,3,1,64,4,93,5
22,69,1,2,False,7,98,1,1,0,1,2,0,3,2,0,3,2,0,64,4,91,5
23,66,2,1,True,8,73,3,1,2,3,2,0,3,2,0,2,1,1,66,5,91,3
24,75,2,3,True,9,75,3,1,0,2,3,0,3,3,0,2,3,0,69,6,99,5
27,94,2,1,False,6,86,2,1,2,2,2,1,2,2,0,1,1,1,71,4,123,3
22,93,2,3,True,6,69,3,1,0,3,1,0,1,3,1,1,1,0,69,7,115,4
19,75,3,2,False,8,98,1,1,1,1,2,0,2,3,0,3,2,0,67,4,95,3
24,84,1,2,True,7,52,2,1,0,1,3,0,2,3,0,1,1,0,66,4,108,4
31,89,2,2,False,7,70,2,1,2,1,3,0,3,2,0,1,2,1,71,4,122,4
19,70,2,1,True,9,86,1,1,2,3,2,0,2,2,1,1,1,0,63,5,91,4
14,67,2,1,False,4,71,2,1,0,3,2,0,2,4,0,2,1,1,62,5,81,3
27,99,2,3,False,5,63,2,1,0,2,3,0,2,4,0,1,1,1,73,6,126,3
19,85,3,2,False,4,71,1,1,1,2,3,0,1,3,0,1,3,1,66,5,105,4
7,99,3,2,True,9,94,2,1,3,3,3,0,3,2,0,3,2,0,72,6,109,3
25,74,3,1,True,8,77,1,1,1,1,2,0,2,2,0,3,2,1,67,3,100,3
17,88,1,1,False,5,67,2,0,0,2,3,0,2,3,0,3,1,0,65,3,105,4
19,69,2,2,True,7,84,2,1,2,2,2,0,2,4,0,1,1,0,66,5,90,3
22,70,3,2,True,7,81,1,1,3,2,2,0,2,2,0,3,2,1,68,5,95,3
21,80,2,3,True,4,78,2,1,1,2,3,1,2,4,0,1,1,1,69,6,102,3
24,73,3,2,True,7,70,2,1,0,3,2,0,1,3,0,3,1,1,68,6,97,2
17,67,2,3,True,5,54,2,1,0,1,2,0,1,2,0,1,2,0,61,5,84,4
23,71,3,1,True,8,81,2,1,3,2,3,1,3,2,0,1,1,0,68,4,97,2
18,61,3,1,True,5,71,1,1,3,3,3,1,2,3,0,2,1,0,64,5,82,2
24,88,2,1,True,7,71,1,0,1,1,3,0,2,3,0,2,2,0,67,2,113,4
24,80,1,3,True,9,62,3,1,3,3,1,0,2,3,0,1,2,0,68,7,107,5
14,64,2,3,False,8,62,1,1,1,2,3,0,3,4,1,1,2,0,61,6,79,5
27,67,3,1,False,8,89,1,1,1,1,1,0,3,3,0,3,1,1,66,3,95,2
17,64,3,1,True,7,74,1,1,2,2,1,0,3,2,0,3,1,1,64,4,83,2
25,85,1,2,False,5,55,1,1,3,3,2,0,1,3,0,1,2,1,67,6,113,5
22,64,2,3,False,6,52,1,1,2,3,2,1,1,4,0,2,2,1,64,7,88,4
31,90,3,3,False,7,61,1,1,0,1,2,0,3,3,0,1,1,0,72,5,121,2
19,61,2,2,False,7,74,1,1,2,3,2,0,1,3,0,3,3,0,62,6,82,5
18,70,3,2,True,5,81,1,1,2,1,2,1,1,2,0,1,3,1,63,4,90,4
20,96,3,3,False,8,57,1,1,1,1,2,1,2,4,0,1,1,0,70,5,117,2
18,89,3,2,False,5,72,1,1,3,2,2,0,3,3,0,2,2,0,69,5,110,3
25,63,1,2,True,9,54,2,1,3,2,1,0,3,2,0,1,1,0,64,5,91,4
10,93,1,2,False,7,52,2,1,2,2,2,0,3,3,0,3,1,0,66,5,105,4
14,80,1,2,True,8,93,2,1,3,1,3,1,3,4,0,1,1,1,67,4,97,4
14,94,3,3,True,8,83,2,1,4,2,1,0,1,5,1,3,1,1,71,6,112,3
26,84,2,3,True,10,89,2,1,0,1,3,1,3,1,0,1,3,1,70,5,110,5
30,87,1,2,False,7,59,2,1,2,2,2,0,2,3,0,1,2,0,69,5,119,5
19,100,2,1,False,6,66,3,1,0,1,2,0,2,3,0,1,2,0,68,3,119,4
19,69,2,3,True,6,72,2,0,1,1,2,0,2,1,0,2,1,1,64,4,89,3
20,85,3,2,True,9,83,1,1,3,2,2,0,3,3,1,2,1,0,70,5,108,3
27,78,3,1,True,5,77,2,1,0,2,1,1,2,3,0,3,1,0,69,4,105,2
14,62,2,2,True,6,78,2,1,0,3,2,0,3,2,0,2,1,1,63,6,76,3
21,61,1,2,False,7,58,2,1,1,2,1,0,1,3,0,1,1,1,60,5,83,4
26,65,3,1,False,7,74,2,1,2,1,2,0,1,4,0,1,1,1,65,3,93,2
23,86,2,2,False,8,91,2,1,0,1,2,0,1,0,0,1,1,0,67,4,109,3
21,83,2,1,False,5,75,1,1,1,2,2,0,1,4,0,2,1,0,66,4,105,3
26,82,1,3,False,7,60,2,0,3,1,2,0,2,3,0,3,1,1,68,4,111,4
4,61,1,3,True,7,71,3,1,0,1,1,0,3,1,0,3,1,0,58,5,65,4
24,79,1,3,True,5,88,2,1,0,2,2,0,2,3,0,1,2,1,67,6,103,5
16,97,2,2,True,8,57,1,1,0,2,2,0,3,4,1,1,1,0,68,5,113,4
9,76,2,2,True,7,79,2,1,1,1,2,0,2,3,0,1,1,1,62,4,86,3
23,85,1,3,False,7,98,3,0,2,1,2,0,1,3,0,3,2,1,69,4,110,5
28,91,2,3,True,6,69,3,1,1,2,3,1,2,4,0,1,3,0,73,6,120,5
19,91,3,1,False,6,52,2,1,2,1,2,0,1,4,1,1,2,0,66,3,112,4
26,81,1,2,True,5,82,2,1,0,2,2,0,1,5,1,3,1,1,67,5,107,5
30,94,2,2,False,8,52,2,1,1,2,1,0,2,4,0,1,1,1,71,5,125,3
28,76,2,2,True,9,60,2,1,1,1,2,0,2,2,0,1,3,0,66,4,105,5
30,96,3,2,True,10,52,2,1,0,3,3,0,3,4,0,2,2,1,74,6,126,3
24,70,2,3,False,8,59,1,1,2,1,3,0,3,5,0,1,1,0,67,5,96,3
20,71,3,2,False,6,93,3,1,2,2,3,0,1,2,0,3,1,0,68,5,93,2
10,62,2,2,False,6,87,3,1,2,1,3,0,2,3,0,1,1,0,61,4,74,3
19,92,2,3,False,8,67,2,1,2,2,2,1,1,2,0,1,1,1,69,6,113,3
15,77,1,2,True,7,95,1,1,4,1,2,0,3,4,0,1,2,0,65,4,96,5
33,69,2,3,True,7,83,2,1,2,2,1,0,2,2,0,3,1,0,71,6,104,3
19,69,2,1,False,7,72,2,1,1,1,1,0,3,2,0,1,3,1,61,3,89,5
21,96,2,3,True,9,53,2,1,0,1,3,0,2,3,0,2,1,0,70,5,117,3
23,93,2,1,False,6,87,2,1,2,2,2,1,2,3,0,1,2,0,70,4,118,4
20,82,2,3,True,9,69,1,1,1,2,2,0,3,3,0,2,1,0,69,6,103,3
30,85,3,1,True,7,65,3,1,2,1,2,0,1,3,0,1,1,1,70,3,117,2
16,79,3,2,True,6,64,2,1,4,1,1,0,3,4,1,2,1,0,67,4,99,3
21,76,1,2,False,6,50,1,1,2,1,2,0,1,4,0,3,2,1,63,4,99,5
16,97,2,2,False,7,87,2,1,1,3,2,0,2,3,0,1,1,1,70,6,114,3
12,65,2,2,False,8,57,2,1,1,3,3,1,3,5,1,1,1,1,61,6,78,4
16,77,1,3,True,6,76,1,1,1,1,2,0,2,1,0,3,2,1,64,5,94,5
20,74,2,2,True,8,51,3,1,2,2,2,0,1,3,0,2,1,0,65,5,96,3
17,80,2,2,False,6,81,2,1,1,2,3,0,2,1,0,2,3,0,65,5,98,5
16,78,2,1,True,7,68,3,1,3,1,3,1,3,3,0,3,3,1,66,3,97,5
12,81,3,3,True,5,82,1,1,1,2,3,0,3,3,0,1,3,1,66,6,94,4
20,66,1,2,True,8,54,2,1,2,2,1,0,3,2,0,3,1,0,63,5,88,4
11,81,1,3,True,7,63,2,1,3,2,2,0,2,2,0,3,1,0,66,6,95,4
25,70,2,2,True,9,56,3,1,0,1,2,0,3,1,0,1,3,0,64,4,95,5
20,67,3,1,False,8,82,2,1,3,1,3,0,2,4,1,1,1,0,65,3,90,3
11,63,3,2,False,7,55,1,1,3,3,2,1,3,1,0,3,1,0,62,6,77,2
18,91,1,3,True,9,81,3,1,4,3,2,0,2,5,0,1,2,0,71,7,113,5
15,77,2,2,True,8,57,1,1,1,1,2,0,2,2,0,2,1,0,63,4,93,3
22,85,2,3,False,9,97,3,1,0,2,3,0,1,3,0,2,2,0,70,6,107,4
28,89,2,1,True,6,71,1,1,2,1,2,1,2,4,0,2,2,0,70,3,119,4
9,87,2,2,False,8,56,2,1,1,2,3,0,3,3,0,2,2,1,65,5,97,4
21,79,3,3,True,8,52,2,1,1,1,2,0,2,3,1,1,1,1,66,5,101,3
19,76,2,1,True,5,66,2,1,2,2,2,1,3,4,0,2,1,1,66,4,97,3
24,75,2,1,False,9,95,3,1,0,2,3,0,3,2,0,2,1,0,68,4,99,3
